Customer_ID,Product_ID,Category,productEvent_Type,Interaction_Value,Timestamp,Time_Spent_Seconds
C5686,P10956,Books,view,2.11,2026-01-31 08:33:39.464366,95
C6163,P5359,Books,view,3.02,2025-04-26 16:20:00.464366,102
C6163,P11009,Books,view,4.86,2025-05-09 18:29:01.466381,10
C6163,P11009,Books,add_to_cart,1.0,2025-07-20 16:33:03.466381,114
C6163,P10477,Fitness,view,3.05,2025-07-14 18:58:44.470380,47
C6163,P7890,Home Decor,view,0.54,2025-03-11 13:48:42.472381,99
C6163,P5252,Books,view,3.84,2025-08-24 19:46:26.473372,91
C6264,P5805,Electronics,view,3.35,2025-06-23 00:13:05.475381,32
C6264,P5805,Electronics,add_to_cart,1.0,2025-11-05 22:51:05.475381,46
C6264,P5805,Electronics,purchase,3810.0,2026-01-05 02:05:06.475381,303
C6264,P2409,Home Decor,view,3.13,2025-12-24 16:13:02.477375,21
C6264,P10145,Beauty,view,2.41,2025-10-07 10:14:24.479454,57
C6264,P5263,Home Decor,view,2.97,2025-10-21 09:04:05.480475,100
C3510,P9129,Fashion,view,3.11,2025-05-24 04:33:20.481478,115
C3510,P3653,Electronics,view,4.83,2026-02-26 21:27:17.482485,60
C3510,P6381,Electronics,view,3.7,2025-03-27 00:44:28.487479,86
C3510,P10149,Electronics,view,1.47,2025-05-14 22:13:49.488476,115
C3510,P11730,Fashion,view,0.58,2026-01-26 14:46:57.491485,11
C3510,P5374,Electronics,view,2.78,2025-06-30 11:45:40.496986,34
C3510,P5374,Electronics,add_to_cart,1.0,2026-02-03 04:15:13.496986,44
C3510,P8031,Fashion,view,0.35,2025-04-16 09:38:42.501152,91
C3510,P9687,Electronics,view,4.19,2025-05-13 01:52:12.503152,44
C3510,P6390,Fashion,view,3.87,2025-10-10 16:24:51.505150,104
C3510,P10337,Electronics,view,1.46,2025-10-24 01:46:20.506139,115
C9237,P10265,Beauty,view,0.69,2025-07-03 05:22:50.508585,51
C9237,P10265,Beauty,add_to_cart,1.0,2025-03-07 08:11:46.508585,143
C9237,P10265,Beauty,purchase,4527.0,2025-12-27 11:17:04.508585,352
C9237,P4437,Beauty,view,2.3,2025-06-18 23:38:15.510547,106
C9237,P4437,Beauty,add_to_cart,1.0,2025-07-02 07:38:04.510547,79
C9237,P4437,Beauty,purchase,1050.0,2025-06-11 02:44:23.510547,164
C9237,P4437,Beauty,review,2.0,2025-06-08 07:56:07.510547,123
C9237,P3630,Beauty,view,0.92,2025-08-18 08:27:48.512571,20
C9237,P3630,Beauty,add_to_cart,1.0,2025-05-19 23:43:46.512571,166
C9237,P3970,Beauty,view,4.46,2025-07-03 14:19:02.513577,19
C9237,P2147,Beauty,view,4.41,2025-11-03 13:28:01.514572,111
C9237,P2147,Beauty,add_to_cart,1.0,2025-10-29 02:54:13.514572,95
C9237,P2147,Beauty,purchase,2892.0,2025-06-05 18:01:01.514572,345
C7281,P4242,Books,view,1.83,2025-03-07 05:00:29.514572,76
C7281,P9948,Beauty,view,3.26,2025-04-09 12:24:09.515573,62
C7281,P8125,Books,view,0.68,2025-03-11 06:33:57.517571,31
C7281,P8125,Books,add_to_cart,1.0,2025-03-16 20:09:16.517571,112
C7281,P2696,Books,view,0.79,2026-02-21 20:09:13.518570,74
C7281,P9700,Fitness,view,1.31,2025-07-05 04:58:03.519578,71
C7281,P6821,Beauty,view,4.71,2025-07-04 14:36:51.520570,54
C5900,P8188,Electronics,view,2.46,2025-08-18 18:38:54.520570,45
C5900,P11881,Electronics,view,4.5,2025-04-10 22:41:59.521569,79
C5900,P6317,Electronics,view,0.49,2025-05-02 05:09:18.522567,113
C5900,P6317,Electronics,add_to_cart,1.0,2025-11-10 04:46:40.522567,169
C5900,P6317,Electronics,purchase,1564.0,2025-04-13 16:02:29.522567,387
C5900,P6317,Electronics,review,4.0,2026-01-04 22:13:29.522567,186
C5900,P2626,Electronics,view,0.31,2025-08-21 20:01:49.522567,113
C5900,P10672,Electronics,view,4.17,2025-11-11 23:54:29.522567,32
C5900,P10473,Electronics,view,3.79,2026-01-02 21:17:29.523566,115
C5808,P2173,Electronics,view,1.94,2025-11-22 15:42:35.524589,33
C5808,P11986,Books,view,1.22,2026-01-10 00:08:54.525578,54
C5808,P11566,Books,view,2.41,2025-06-28 08:23:48.526573,15
C5808,P7405,Books,view,3.87,2026-02-22 12:18:01.527575,80
C5808,P5860,Fashion,view,1.5,2025-11-30 06:07:35.529573,105
C5808,P5131,Books,view,2.44,2025-11-13 20:54:38.529573,59
C1213,P7573,Electronics,view,1.73,2025-06-13 16:14:07.530569,114
C1213,P9282,Electronics,view,2.74,2025-11-02 14:01:19.530569,101
C1213,P10534,Electronics,view,2.51,2025-12-18 19:30:32.531565,36
C1213,P8548,Electronics,view,1.06,2025-09-26 20:06:33.531565,9
C1213,P10239,Electronics,view,4.24,2026-02-08 08:54:18.533802,111
C1213,P4719,Electronics,view,4.39,2025-06-03 01:16:02.534807,40
C8330,P10593,Fashion,view,1.44,2025-03-10 04:07:29.536243,115
C8330,P9254,Fashion,view,2.52,2025-12-26 15:31:43.536243,52
C8330,P2204,Fashion,view,4.49,2025-10-13 04:12:54.537259,91
C8330,P2204,Fashion,add_to_cart,1.0,2025-08-07 12:01:23.537259,26
C8330,P2204,Fashion,purchase,859.0,2025-12-01 07:26:38.537259,328
C1351,P9469,Home Decor,view,0.49,2025-11-30 17:17:57.537259,58
C1351,P9469,Home Decor,add_to_cart,1.0,2025-03-05 21:40:00.537259,152
C1351,P9469,Home Decor,purchase,1939.0,2025-06-10 20:39:52.537259,295
C1351,P2742,Fashion,view,4.22,2025-07-01 10:24:24.538274,99
C1351,P9729,Home Decor,view,3.06,2025-11-22 03:18:00.538274,114
C6794,P4920,Books,view,2.75,2025-10-18 00:22:24.539259,24
C6794,P7298,Fashion,view,4.14,2025-09-06 13:11:38.539259,36
C6794,P5466,Books,view,4.33,2026-01-21 18:47:10.540258,98
C6794,P3095,Home Decor,view,0.45,2025-03-07 14:36:05.542264,62
C6794,P3095,Home Decor,add_to_cart,1.0,2025-07-23 03:37:30.542264,158
C6794,P3095,Home Decor,purchase,1975.0,2025-06-19 04:03:33.542264,139
C6794,P3095,Home Decor,review,1.0,2026-02-11 18:53:15.542264,219
C6794,P7485,Fashion,view,2.62,2026-02-24 01:45:58.543268,66
C6794,P11535,Fashion,view,1.27,2025-04-09 08:43:26.544264,89
C6794,P5248,Books,view,2.01,2026-01-13 09:41:04.544264,94
C6794,P7820,Fashion,view,4.27,2025-11-27 09:41:07.545260,80
C6794,P6817,Books,view,1.02,2026-01-08 18:01:44.546260,17
C6794,P6817,Books,add_to_cart,1.0,2025-11-19 01:53:47.546260,166
C1781,P9780,Home Decor,view,3.08,2025-05-20 19:27:38.546260,55
C1781,P9223,Books,view,3.73,2025-11-05 20:49:57.547289,88
C1781,P9083,Home Decor,view,1.88,2025-09-03 03:56:30.548263,97
C1781,P8292,Home Decor,view,1.92,2025-08-27 09:50:28.550272,89
C1781,P2250,Home Decor,view,4.69,2025-04-28 16:14:03.551266,98
C3606,P4714,Electronics,view,4.65,2025-03-13 05:03:03.552266,87
C3606,P4714,Electronics,add_to_cart,1.0,2025-04-07 18:47:27.552266,132
C3606,P4714,Electronics,purchase,1466.0,2025-05-10 23:46:01.552266,200
C3606,P4714,Electronics,review,4.0,2025-12-25 01:36:26.552266,86
C3606,P7154,Home Decor,view,1.34,2025-06-08 10:59:13.553260,113
C3606,P9843,Home Decor,view,3.78,2026-02-17 19:34:35.553260,53
C3606,P9843,Home Decor,add_to_cart,1.0,2025-03-04 15:37:14.553260,28
C3606,P6594,Fashion,view,0.66,2025-07-08 23:41:32.554261,15
C3606,P8799,Fashion,view,2.82,2025-11-12 23:12:32.554261,112
C3606,P3680,Fashion,view,1.36,2025-11-25 20:36:09.555258,66
C2063,P7308,Beauty,view,1.97,2025-06-21 06:03:49.555258,100
C2063,P9460,Beauty,view,3.42,2025-11-26 06:41:22.556259,104
C2063,P9460,Beauty,add_to_cart,1.0,2025-11-15 15:47:00.556259,159
C2063,P9460,Beauty,purchase,1587.0,2025-11-04 23:47:02.556259,152
C2063,P11718,Beauty,view,4.18,2026-02-24 23:44:58.556259,50
C2063,P11718,Beauty,add_to_cart,1.0,2025-05-23 10:47:33.556259,84
C2063,P3486,Beauty,view,0.85,2025-11-23 01:37:35.558334,54
C2063,P11238,Beauty,view,3.42,2025-08-25 08:20:00.559357,43
C2063,P9014,Beauty,view,1.86,2026-02-27 03:13:14.560351,113
C2063,P9014,Beauty,add_to_cart,1.0,2025-06-13 03:04:50.560351,125
C2063,P2824,Beauty,view,4.38,2026-02-14 03:15:04.560351,87
C2063,P8698,Home Decor,view,3.21,2025-04-03 06:24:16.561356,106
C2063,P8698,Home Decor,add_to_cart,1.0,2025-03-12 07:32:00.561356,163
C2063,P8698,Home Decor,purchase,1707.0,2025-05-15 00:05:40.561356,155
C2063,P8698,Home Decor,review,1.0,2025-12-19 02:11:03.561356,118
C7461,P2958,Books,view,0.65,2025-07-08 11:11:38.562356,15
C7461,P6096,Beauty,view,3.62,2025-04-11 13:42:22.562356,27
C7461,P3546,Books,view,2.89,2025-05-12 14:03:31.563353,84
C7461,P6171,Fashion,view,0.95,2025-05-23 12:57:43.564355,50
C7461,P5575,Beauty,view,4.72,2026-01-27 06:24:30.565355,110
C7461,P5575,Beauty,add_to_cart,1.0,2026-02-25 13:05:42.565355,137
C7461,P8076,Beauty,view,0.79,2025-09-16 10:20:10.566365,63
C7461,P3947,Books,view,4.9,2025-09-21 18:47:06.568360,19
C7461,P8277,Beauty,view,2.36,2025-10-05 18:58:31.569358,43
C4261,P9906,Home Decor,view,2.89,2025-04-10 13:12:11.570352,98
C4261,P11415,Home Decor,view,2.75,2025-06-08 16:50:07.571352,84
C4261,P11415,Home Decor,add_to_cart,1.0,2025-06-10 17:11:32.571352,56
C4261,P8516,Home Decor,view,0.35,2025-10-04 13:31:49.571352,86
C4261,P9439,Home Decor,view,4.79,2026-01-28 00:58:25.572354,20
C4261,P2688,Home Decor,view,4.94,2025-12-30 11:39:57.572354,112
C4261,P4236,Home Decor,view,0.41,2025-07-28 20:08:30.573354,95
C7799,P4229,Home Decor,view,3.32,2025-04-18 04:00:37.574366,35
C7799,P4110,Home Decor,view,1.57,2025-07-25 17:49:40.576356,38
C7799,P4110,Home Decor,add_to_cart,1.0,2025-06-19 15:16:11.576356,76
C7799,P5245,Home Decor,view,1.98,2025-12-06 22:15:39.577434,108
C8374,P11628,Electronics,view,3.96,2025-04-29 12:22:59.579459,92
C8374,P11628,Electronics,add_to_cart,1.0,2025-04-02 15:56:07.579459,85
C8374,P11628,Electronics,purchase,1739.0,2025-09-11 00:36:30.579459,263
C8374,P8957,Electronics,view,3.0,2026-01-21 08:12:02.580455,37
C8374,P7997,Electronics,view,4.35,2026-01-21 20:52:07.580455,20
C8374,P6724,Electronics,view,0.26,2025-05-11 01:14:14.581452,108
C8374,P11314,Electronics,view,3.13,2025-07-03 03:06:31.581452,102
C8374,P6179,Fashion,view,4.06,2026-02-22 21:07:53.583464,93
C8374,P6179,Fashion,add_to_cart,1.0,2025-07-14 20:42:56.583464,20
C5478,P8240,Fitness,view,2.38,2025-06-01 15:08:55.585463,34
C5478,P8547,Fitness,view,1.97,2025-02-28 13:34:00.586458,112
C5478,P4401,Fashion,view,4.45,2025-05-22 17:48:32.587464,108
C5478,P2747,Fashion,view,3.39,2025-07-20 23:34:19.588449,47
C5478,P4013,Fitness,view,2.68,2025-05-25 01:42:35.588449,119
C5478,P4013,Fitness,add_to_cart,1.0,2025-07-12 10:23:36.588449,177
C5478,P5057,Fitness,view,2.68,2025-06-19 23:57:12.589450,15
C5478,P6604,Books,view,4.02,2025-05-06 21:11:59.590454,115
C5478,P3052,Fashion,view,3.04,2025-12-17 15:59:07.591460,15
C5478,P2449,Fitness,view,4.95,2026-02-16 15:58:35.592461,56
C5478,P6003,Fitness,view,3.69,2025-06-06 20:49:25.593459,28
C5478,P6003,Fitness,add_to_cart,1.0,2025-09-23 16:13:11.593459,48
C8663,P3435,Beauty,view,0.86,2025-06-29 07:04:33.594459,33
C8663,P7842,Beauty,view,4.04,2025-12-14 10:17:06.597477,106
C8663,P7842,Beauty,add_to_cart,1.0,2025-08-19 20:41:31.597477,48
C8663,P2131,Beauty,view,3.3,2025-04-29 12:07:58.597477,108
C8663,P2650,Fitness,view,3.25,2025-07-07 03:51:49.598474,10
C8663,P2650,Fitness,add_to_cart,1.0,2025-04-11 17:20:10.598474,126
C8663,P5502,Books,view,2.28,2025-12-11 08:28:25.601480,29
C8663,P11032,Beauty,view,2.66,2025-08-30 04:10:06.602483,108
C8663,P11032,Beauty,add_to_cart,1.0,2025-09-11 19:47:32.602483,180
C8663,P2522,Beauty,view,3.88,2025-03-11 10:30:40.603479,23
C8663,P10502,Beauty,view,3.67,2025-03-10 03:03:31.604479,104
C9222,P2679,Electronics,view,3.37,2026-02-09 11:15:10.605475,80
C9222,P7179,Electronics,view,0.62,2025-09-05 14:53:57.606473,73
C9222,P3525,Electronics,view,4.23,2025-12-07 15:30:11.606473,91
C9222,P3525,Electronics,add_to_cart,1.0,2025-05-30 01:33:10.606473,20
C9222,P8569,Electronics,view,4.15,2025-06-21 06:03:49.607483,106
C9222,P8569,Electronics,add_to_cart,1.0,2025-09-29 13:05:39.607483,58
C9222,P8569,Electronics,purchase,1745.0,2025-09-27 11:14:02.607483,235
C9222,P8569,Electronics,review,4.0,2026-01-13 16:58:34.607483,136
C5267,P10820,Home Decor,view,4.67,2025-11-15 07:19:38.609479,92
C5267,P10820,Home Decor,add_to_cart,1.0,2025-06-17 14:23:32.609479,113
C5267,P6011,Home Decor,view,4.59,2025-08-17 02:47:50.610482,7
C5267,P6011,Home Decor,add_to_cart,1.0,2025-06-04 11:32:26.610482,101
C5267,P5092,Home Decor,view,2.06,2025-05-24 13:30:03.612036,86
C5267,P7401,Beauty,view,2.04,2026-01-12 14:34:57.614034,35
C5267,P3028,Beauty,view,4.42,2025-03-11 12:51:11.615031,30
C5267,P2065,Home Decor,view,3.59,2025-10-14 09:27:03.617041,62
C5267,P2065,Home Decor,add_to_cart,1.0,2026-02-16 21:13:54.617041,173
C5267,P3762,Home Decor,view,1.53,2025-04-27 09:16:43.619032,37
C5267,P11043,Home Decor,view,3.31,2025-07-16 06:50:36.620034,93
C5267,P11248,Beauty,view,3.46,2025-04-19 08:19:45.621032,62
C5267,P11248,Beauty,add_to_cart,1.0,2025-12-29 06:32:05.621032,72
C5267,P11248,Beauty,purchase,3376.0,2025-11-20 19:26:42.621032,202
C5821,P7379,Electronics,view,0.84,2025-04-22 08:50:15.622024,97
C5821,P5621,Fitness,view,1.67,2025-12-18 00:39:21.622024,80
C5821,P5534,Beauty,view,4.41,2026-01-06 01:07:35.623023,61
C5821,P2681,Fitness,view,4.29,2026-02-17 02:42:03.623023,91
C5821,P11148,Fitness,view,1.68,2025-07-06 18:45:31.624028,40
C3127,P2045,Books,view,4.54,2025-12-27 21:19:37.625034,74
C3127,P5403,Fashion,view,4.07,2025-12-04 11:01:56.626032,50
C3127,P3242,Books,view,3.21,2025-07-13 17:00:32.627034,115
C5470,P3462,Beauty,view,0.59,2025-12-10 18:05:15.628031,17
C5470,P3462,Beauty,add_to_cart,1.0,2025-08-07 07:25:09.628031,31
C5470,P6720,Fitness,view,2.27,2025-12-30 01:51:52.629029,60
C5470,P3437,Fitness,view,2.03,2026-01-16 17:00:45.630027,42
C5470,P6867,Books,view,4.03,2025-11-03 02:03:26.631031,95
C5470,P5046,Fitness,view,4.35,2025-12-29 05:49:01.631031,54
C5470,P5046,Fitness,add_to_cart,1.0,2025-03-11 16:30:54.631031,99
C5470,P5046,Fitness,purchase,4570.0,2025-05-10 11:33:48.631031,195
C5316,P11906,Home Decor,view,2.65,2025-03-12 20:26:48.632029,118
C5316,P2072,Beauty,view,2.48,2025-04-29 19:55:37.633045,26
C5316,P8508,Home Decor,view,2.28,2025-10-13 20:24:00.634027,19
C5316,P9970,Home Decor,view,2.12,2025-08-20 13:21:04.636032,118
C5316,P9326,Home Decor,view,4.6,2025-08-31 07:08:50.637028,43
C1724,P3696,Home Decor,view,1.91,2025-03-01 13:16:12.638026,63
C1724,P4415,Home Decor,view,2.98,2025-10-08 23:27:51.639030,115
C1724,P4069,Books,view,2.37,2025-11-08 08:27:35.639030,37
C1724,P11173,Electronics,view,1.3,2026-01-18 22:06:05.640030,71
C1813,P9849,Electronics,view,0.75,2025-09-09 08:09:16.641036,109
C1813,P4106,Home Decor,view,1.19,2025-07-06 12:58:07.643418,120
C1813,P4106,Home Decor,add_to_cart,1.0,2025-03-10 17:47:10.643418,166
C1813,P5851,Home Decor,view,4.3,2026-01-21 08:45:40.645933,19
C1813,P2229,Electronics,view,1.18,2025-05-30 13:12:23.648931,96
C1813,P2229,Electronics,add_to_cart,1.0,2025-10-22 04:24:09.648931,79
C1813,P2229,Electronics,purchase,4683.0,2025-03-15 23:20:59.648931,133
C1813,P2229,Electronics,review,2.0,2025-11-25 00:17:35.648931,173
C1813,P2009,Electronics,view,0.72,2025-11-29 18:30:38.651932,97
C1813,P7287,Home Decor,view,0.56,2025-04-02 03:38:46.653933,21
C1813,P3701,Home Decor,view,4.73,2025-04-13 11:33:52.655929,36
C1813,P3701,Home Decor,add_to_cart,1.0,2026-01-29 03:48:52.655929,119
C1813,P10542,Beauty,view,3.03,2026-02-11 20:22:40.665938,8
C1813,P5093,Fashion,view,3.13,2025-03-04 15:46:22.671408,77
C1813,P4996,Electronics,view,1.76,2025-09-22 16:22:43.678755,94
C1813,P4996,Electronics,add_to_cart,1.0,2025-07-08 00:44:36.678755,83
C10082,P8080,Books,view,3.35,2025-04-16 19:03:32.685790,53
C10082,P8216,Books,view,4.76,2025-11-06 02:13:25.692661,47
C10082,P8216,Books,add_to_cart,1.0,2025-10-14 09:49:45.692661,130
C10082,P9342,Books,view,0.86,2025-10-05 13:40:30.695648,61
C10082,P9374,Fashion,view,2.24,2026-02-21 23:18:04.705284,23
C10082,P2184,Books,view,2.96,2025-11-17 09:16:10.709321,72
C10082,P7667,Books,view,3.88,2025-09-15 12:41:31.712862,82
C10082,P5890,Books,view,4.9,2025-06-22 15:54:17.713868,110
C6801,P8219,Fitness,view,4.68,2025-06-13 14:27:38.717211,88
C6801,P11503,Fitness,view,1.96,2025-09-07 14:32:49.718215,75
C6801,P7092,Fitness,view,3.81,2025-07-14 03:23:09.721548,96
C6801,P2483,Fitness,view,1.23,2025-05-19 07:29:51.723566,25
C5816,P9904,Fashion,view,2.03,2026-02-21 23:23:36.725565,68
C5816,P11962,Books,view,3.22,2025-11-14 14:02:16.728195,73
C5816,P8996,Electronics,view,2.02,2026-01-01 05:30:54.729768,99
C5816,P8996,Electronics,add_to_cart,1.0,2025-11-23 16:26:58.729768,170
C5816,P4397,Electronics,view,2.4,2025-09-19 15:18:51.731936,5
C5816,P8209,Electronics,view,0.35,2025-04-25 20:25:32.734267,58
C5816,P7379,Electronics,view,2.94,2026-02-15 22:29:56.736288,36
C5816,P7379,Electronics,add_to_cart,1.0,2026-01-12 13:03:53.736288,162
C5816,P7379,Electronics,purchase,442.0,2025-09-21 12:59:55.736288,265
C5816,P11728,Home Decor,view,3.89,2025-04-15 22:36:17.738286,71
C5816,P11728,Home Decor,add_to_cart,1.0,2025-11-19 08:50:14.738286,87
C5816,P11728,Home Decor,purchase,3884.0,2025-06-06 08:22:41.738286,150
C3442,P11864,Fashion,view,4.77,2025-11-28 08:25:45.740289,71
C3442,P4171,Fashion,view,0.47,2025-04-10 12:04:22.742289,70
C3442,P3479,Fashion,view,2.74,2025-03-12 06:20:07.745288,86
C3442,P5583,Fashion,view,2.37,2025-06-06 17:47:19.747287,28
C8250,P6772,Books,view,3.78,2025-02-28 12:10:11.749293,67
C8250,P6772,Books,add_to_cart,1.0,2025-05-10 06:27:41.749293,51
C8250,P10383,Beauty,view,4.08,2025-10-24 10:17:44.751288,90
C8250,P5806,Fashion,view,1.07,2025-06-19 10:25:12.754431,40
C8250,P5806,Fashion,add_to_cart,1.0,2026-01-12 08:21:00.754431,111
C8250,P3867,Beauty,view,0.73,2025-04-27 03:18:59.756452,117
C8250,P10989,Fitness,view,2.58,2025-06-18 16:21:58.761800,118
C8250,P3028,Beauty,view,3.09,2026-02-08 02:38:08.765822,96
C8250,P5246,Beauty,view,3.39,2025-05-07 20:00:58.770109,111
C8250,P5246,Beauty,add_to_cart,1.0,2025-11-02 19:21:56.770109,25
C8250,P5246,Beauty,purchase,938.0,2025-12-16 23:18:53.770109,254
C8250,P5246,Beauty,review,5.0,2025-10-07 04:12:44.770109,60
C8250,P7713,Fashion,view,0.25,2025-04-03 13:47:25.777688,61
C8250,P9259,Fashion,view,3.31,2026-02-06 18:57:13.780126,16
C8250,P8616,Fashion,view,1.44,2025-06-06 16:22:14.784128,90
C7529,P5912,Books,view,1.01,2025-06-02 07:58:01.786127,37
C7529,P2979,Books,view,1.93,2025-06-24 21:32:13.788126,69
C7529,P8559,Fashion,view,0.77,2025-04-26 09:50:45.790126,17
C7529,P8559,Fashion,add_to_cart,1.0,2025-11-11 00:20:43.790126,64
C7529,P3984,Books,view,0.65,2026-01-25 22:22:48.793124,36
C7529,P11218,Books,view,4.16,2025-08-29 21:09:37.797139,13
C5091,P10572,Electronics,view,2.45,2025-03-25 13:35:25.811513,81
C5091,P9919,Books,view,0.43,2025-10-22 09:19:22.819914,58
C5091,P4702,Electronics,view,0.94,2025-11-10 16:08:14.821910,87
C5091,P4702,Electronics,add_to_cart,1.0,2025-03-27 09:41:21.821910,37
C5091,P4702,Electronics,purchase,4539.0,2025-04-01 04:09:58.821910,191
C5091,P5059,Electronics,view,1.56,2025-08-28 04:43:16.826913,29
C10683,P6168,Books,view,4.68,2025-07-05 19:27:13.828910,111
C10683,P6168,Books,add_to_cart,1.0,2025-06-11 10:00:10.828910,47
C10683,P5239,Beauty,view,1.34,2025-07-15 01:52:41.829911,5
C10683,P10527,Beauty,view,4.12,2025-05-08 16:47:27.834056,43
C10683,P10527,Beauty,add_to_cart,1.0,2025-10-14 12:34:20.834056,123
C10683,P7149,Beauty,view,3.39,2025-04-19 05:51:25.837055,84
C10683,P10860,Books,view,3.64,2025-10-07 23:22:30.838058,55
C10683,P11582,Beauty,view,4.07,2025-09-11 00:22:45.840065,79
C10683,P11582,Beauty,add_to_cart,1.0,2025-10-26 23:59:40.840065,72
C10683,P3617,Beauty,view,2.55,2025-11-04 13:22:22.842463,34
C10683,P9869,Home Decor,view,4.68,2025-07-03 16:06:37.845484,42
C10683,P8081,Beauty,view,1.38,2025-10-16 18:14:21.846487,71
C10683,P2035,Beauty,view,2.6,2025-10-19 21:13:00.852645,11
C8472,P8465,Fashion,view,3.63,2025-06-20 18:31:17.853667,84
C8472,P3008,Fitness,view,0.16,2025-07-10 07:49:06.856175,96
C8472,P7357,Fashion,view,0.3,2025-03-18 14:18:38.859193,8
C7320,P2320,Fitness,view,1.6,2026-02-26 17:40:28.861198,19
C7320,P3857,Fitness,view,3.5,2026-02-12 14:53:41.863193,71
C7320,P4080,Fitness,view,1.17,2026-01-19 12:07:03.867681,83
C7320,P4080,Fitness,add_to_cart,1.0,2025-12-31 15:23:57.867681,71
C7320,P4080,Fitness,purchase,4920.0,2025-08-07 10:29:25.867681,298
C7320,P4080,Fitness,review,1.0,2025-07-07 04:39:15.867681,105
C7320,P7650,Fitness,view,2.04,2025-10-07 11:59:28.878185,77
C4804,P10878,Fashion,view,3.41,2025-09-10 07:38:47.887239,43
C4804,P8333,Home Decor,view,2.23,2025-09-05 08:20:15.888240,36
C4804,P2879,Home Decor,view,4.21,2025-04-16 00:25:40.891241,57
C4804,P2879,Home Decor,add_to_cart,1.0,2025-11-21 03:07:45.891241,32
C4804,P2879,Home Decor,purchase,4799.0,2025-11-22 15:56:04.891241,230
C4804,P4229,Home Decor,view,0.65,2026-02-22 00:56:00.893239,112
C4804,P8151,Home Decor,view,0.9,2025-09-30 03:20:35.895242,117
C4804,P3179,Home Decor,view,2.96,2025-05-29 20:36:29.897262,88
C4804,P7306,Home Decor,view,3.47,2025-09-28 11:01:20.898261,6
C4804,P3949,Home Decor,view,0.44,2025-11-18 19:35:48.900257,22
C9326,P9529,Electronics,view,2.79,2025-10-10 16:01:18.902418,64
C9326,P11106,Electronics,view,2.07,2025-09-23 10:04:39.904435,56
C9326,P11271,Electronics,view,4.22,2025-05-26 00:24:12.905437,56
C9326,P5202,Home Decor,view,3.3,2025-04-27 13:58:23.910451,50
C9326,P5202,Home Decor,add_to_cart,1.0,2025-05-06 06:44:49.910963,20
C9326,P8499,Electronics,view,1.43,2025-07-15 00:20:47.913986,92
C9326,P11060,Electronics,view,3.82,2025-06-16 03:03:02.919196,116
C9326,P5298,Electronics,view,0.68,2025-06-27 22:05:20.921195,70
C9326,P5298,Electronics,add_to_cart,1.0,2025-04-18 03:26:51.921195,106
C9326,P5298,Electronics,purchase,1013.0,2025-12-10 09:57:41.921195,243
C9326,P3497,Electronics,view,3.55,2025-03-19 08:17:25.926556,62
C2611,P8818,Beauty,view,2.24,2025-07-11 03:07:16.930560,83
C2611,P8818,Beauty,add_to_cart,1.0,2025-08-20 09:08:55.930560,107
C2611,P4679,Books,view,3.19,2026-01-23 19:38:05.933787,50
C2611,P4679,Books,add_to_cart,1.0,2025-09-25 17:33:20.933787,168
C2611,P9596,Beauty,view,3.64,2025-06-23 16:38:03.935781,29
C2611,P8660,Fashion,view,2.01,2025-11-30 10:08:16.937192,64
C2611,P11594,Beauty,view,4.35,2025-11-01 20:19:20.941055,16
C9397,P7009,Fashion,view,4.65,2025-11-23 00:29:08.943414,75
C9397,P7009,Fashion,add_to_cart,1.0,2025-04-22 13:42:02.944411,105
C9397,P7009,Fashion,purchase,2158.0,2025-04-07 21:58:23.944411,318
C9397,P9041,Fashion,view,2.22,2025-07-27 15:00:50.945415,30
C9397,P8834,Fashion,view,0.63,2025-05-24 14:42:57.947534,72
C4681,P4540,Fashion,view,4.23,2025-11-11 19:28:55.952807,64
C4681,P11820,Beauty,view,1.43,2025-05-14 15:55:11.962972,9
C4681,P6205,Beauty,view,1.28,2025-12-13 02:09:50.966965,67
C4681,P4699,Beauty,view,4.21,2025-10-11 07:02:58.969442,32
C4681,P7884,Home Decor,view,0.95,2025-03-26 04:33:59.971632,33
